id,name,tags,tags_json,category_id,brand_id
38735211-78a8-4c7c-8270-8e37459bf1de,VINTAGE ADVERTISEMENTS Wall Posters,Vintage,"[{""name"": ""Vintage"", ""slug"": ""Vintage"", ""color"": ""Purple"", ""description"": ""Vintage""}]",0181774c-41c6-439d-8d53-75c3848e2a54,ede98d11-07c8-4a2c-a827-7e370f566e01
1f2cf741-740e-48ce-8ad3-c80377470fc6,Aquatein Protein Water - 10g of Pure Protein,Hyderation|High Protein|Indian Supplement Brand,"[{""name"": ""Hyderation"", ""slug"": ""hyderation"", ""color"": ""orange"", ""description"": ""Hyderation""}, {""name"": ""High Protein"", ""slug"": ""High-Protein"", ""color"": ""Red"", ""description"": ""High Protein""}, {""name"": ""Indian Supplement Brand"", ""slug"": ""Indian-Supplement-Brand"", ""color"": ""Yellow"", ""description"": ""Indian Supplement Brand""}]",8045bd2c-d72c-42c8-9152-6cc6a8c62075,fa8bad02-77b6-4928-8d51-16dfb90f6459
52eafcd4-8828-4158-91eb-68893ded4529,BROWNIE NACHOS (50G PACK),Yummy,"[{""name"": ""Yummy"", ""slug"": ""yummy"", ""color"": ""#e71f1f"", ""description"": ""Yummy""}]",36b291ec-3666-4da1-9f51-82fa2df373a5,8d0662c7-f3bc-4ae6-8545-11ef0a7c7e9a
21be4337-d5a4-426e-987a-ef2f5fce72f0,Kanye West Vinyl Records Poster,Vintage,"[{""name"": ""Vintage"", ""slug"": ""Vintage"", ""color"": ""Purple"", ""description"": ""Vintage""}]",0181774c-41c6-439d-8d53-75c3848e2a54,ede98d11-07c8-4a2c-a827-7e370f566e01
2710682e-ded2-47b1-96e1-698a39283b9b,MUSIC CD DECOR SET - RAP,Vintage,"[{""name"": ""Vintage"", ""slug"": ""Vintage"", ""color"": ""Purple"", ""description"": ""Vintage""}]",0181774c-41c6-439d-8d53-75c3848e2a54,ede98d11-07c8-4a2c-a827-7e370f566e01
7e7a26e5-52db-4a2b-9bab-ab334b992c1f,Aquatein Electrolyte Water,Hyderation|Indian Supplement Brand,"[{""name"": ""Hyderation"", ""slug"": ""hyderation"", ""color"": ""orange"", ""description"": ""Hyderation""}, {""name"": ""Indian Supplement Brand"", ""slug"": ""Indian-Supplement-Brand"", ""color"": ""Yellow"", ""description"": ""Indian Supplement Brand""}]",ba4ed8a0-5dac-4390-bc61-9446e374ab3b,fa8bad02-77b6-4928-8d51-16dfb90f6459
ec9de733-566e-4620-9869-f80f497f6fd7,Ferrari F1 Car Rug,Aesthetic|Pet Friendly|Rugs,"[{""name"": ""Aesthetic"", ""slug"": ""aesthetic"", ""color"": ""Red"", ""description"": ""Aesthetic""}, {""name"": ""Pet Friendly"", ""slug"": ""pet-friendly"", ""color"": ""Brown"", ""description"": ""Pet Friendly""}, {""name"": ""Rugs"", ""slug"": ""rugs"", ""color"": ""Black"", ""description"": ""Rugs""}]",0181774c-41c6-439d-8d53-75c3848e2a54,36879077-cf92-4b05-b351-5aa2b810ca02
9a7ee3e3-9bcd-4ebb-98c8-2441244f1eab,Anti Social Traditional Design Rug,Aesthetic|Pet Friendly|Rugs|Child Friendly,"[{""name"": ""Aesthetic"", ""slug"": ""aesthetic"", ""color"": ""Red"", ""description"": ""Aesthetic""}, {""name"": ""Pet Friendly"", ""slug"": ""pet-friendly"", ""color"": ""Brown"", ""description"": ""Pet Friendly""}, {""name"": ""Rugs"", ""slug"": ""rugs"", ""color"": ""Black"", ""description"": ""Rugs""}, {""name"": ""Child Friendly"", ""slug"": ""child-friendly"", ""color"": ""Brown"", ""description"": ""Child Friendly""}]",0181774c-41c6-439d-8d53-75c3848e2a54,36879077-cf92-4b05-b351-5aa2b810ca02
f5cbd619-ccfe-4083-8a0b-efdff90a9722,DIY Shadu Mati Ganpati Kit,DIY Kit|Child Friendly,"[{""name"": ""DIY Kit"", ""slug"": ""DIY-Kit"", ""color"": ""Red"", ""description"": ""DIY Kit""}, {""name"": ""Child Friendly"", ""slug"": ""child-friendly"", ""color"": ""Brown"", ""description"": ""Child Friendly""}]",eb232420-804d-4165-9cbe-8266ababcbee,00ecd5f3-55e3-4574-8175-3a4c18a1dc1a
2bc28067-6918-448d-b5b4-6d1ec435a75b,Kiwi Salt Electrolytes- 10 Sticks,Made in India|Hyderation|Vegan|No Sugar,"[{""name"": ""Made in India"", ""slug"": ""Made-in-India"", ""color"": ""Blue"", ""description"": ""Made in India""}, {""name"": ""Hyderation"", ""slug"": ""hyderation"", ""color"": ""orange"", ""description"": ""Hyderation""}, {""name"": ""Vegan"", ""slug"": ""Vegan"", ""color"": ""Green"", ""description"": ""Vegan""}, {""name"": ""No Sugar"", ""slug"": ""Sugarfree"", ""color"": ""Yellow"", ""description"": ""Sugarfree""}]",ba4ed8a0-5dac-4390-bc61-9446e374ab3b,c05f46b3-5324-494f-9200-66b313d65bd2
b79edebd-02be-494c-a7a7-4991b651c3e5,AESTHETIC TRAFFIC MIRROR,Aesthetic,"[{""name"": ""Aesthetic"", ""slug"": ""aesthetic"", ""color"": ""Red"", ""description"": ""Aesthetic""}]",0181774c-41c6-439d-8d53-75c3848e2a54,ede98d11-07c8-4a2c-a827-7e370f566e01
4538b94e-774f-431f-a609-175a9104e33d,DIY Perfume Kit,DIY Kit,"[{""name"": ""DIY Kit"", ""slug"": ""DIY-Kit"", ""color"": ""Red"", ""description"": ""DIY Kit""}]",eb232420-804d-4165-9cbe-8266ababcbee,00ecd5f3-55e3-4574-8175-3a4c18a1dc1a
0d86e46b-cfee-46af-be7e-acd310f2267a,Aruval / GHOST,Portable,"[{""name"": ""Portable"", ""slug"": ""Portable"", ""color"": ""Light Blue"", ""description"": ""Portable""}]",eb232420-804d-4165-9cbe-8266ababcbee,e3afc012-d098-4dc9-a98c-26d8b17225e1
24d46107-755a-4f93-82d5-bfc7b172fc47,Guava Salt Electrolytes- 10 Sticks,Made in India|Hyderation|No Sugar,"[{""name"": ""Made in India"", ""slug"": ""Made-in-India"", ""color"": ""Blue"", ""description"": ""Made in India""}, {""name"": ""Hyderation"", ""slug"": ""hyderation"", ""color"": ""orange"", ""description"": ""Hyderation""}, {""name"": ""No Sugar"", ""slug"": ""Sugarfree"", ""color"": ""Yellow"", ""description"": ""Sugarfree""}]",ba4ed8a0-5dac-4390-bc61-9446e374ab3b,c05f46b3-5324-494f-9200-66b313d65bd2
ad791091-ca00-45dc-aa9a-6b62774a4588,Creatine Hcl Original | 100% Pure,Indian Supplement Brand|Muscle Building|Creatine,"[{""name"": ""Indian Supplement Brand"", ""slug"": ""Indian-Supplement-Brand"", ""color"": ""Yellow"", ""description"": ""Indian Supplement Brand""}, {""name"": ""Muscle Building"", ""slug"": ""muscle-building"", ""color"": ""Black"", ""description"": ""Muscle Building""}, {""name"": ""Creatine"", ""slug"": ""creatine"", ""color"": ""White"", ""description"": ""Creatine""}]",8045bd2c-d72c-42c8-9152-6cc6a8c62075,850c85fb-8528-43f4-a069-e5018435d91d
4cbc2246-e6fc-4133-87c5-f28a81de9c03,Silverstone 3D F1 Wall Frame,Durable|Wooden Frame,"[{""name"": ""Durable"", ""slug"": ""Durable"", ""color"": ""Black"", ""description"": ""Durable""}, {""name"": ""Wooden Frame"", ""slug"": ""wooden-frame"", ""color"": ""Brown"", ""description"": ""Wooden Frame""}]",0181774c-41c6-439d-8d53-75c3848e2a54,d3a3ce86-b6cd-4cd6-ae26-7d2f443fc0fe
c3f648c5-2e3e-4971-9233-5a24d41e6c8e,Raw Rolling Paper Rug,Aesthetic|Pet Friendly|Rugs,"[{""name"": ""Aesthetic"", ""slug"": ""aesthetic"", ""color"": ""Red"", ""description"": ""Aesthetic""}, {""name"": ""Pet Friendly"", ""slug"": ""pet-friendly"", ""color"": ""Brown"", ""description"": ""Pet Friendly""}, {""name"": ""Rugs"", ""slug"": ""rugs"", ""color"": ""Black"", ""description"": ""Rugs""}]",0181774c-41c6-439d-8d53-75c3848e2a54,36879077-cf92-4b05-b351-5aa2b810ca02
54078b11-c60e-4a97-8812-aa61541b8ea3,Goodyear Welted Black Crust Zipper Chelsea Boot,Leather|Handmade,"[{""name"": ""Leather"", ""slug"": ""Leather"", ""color"": ""Brown"", ""description"": ""Leather""}, {""name"": ""Handmade"", ""slug"": ""handmade"", ""color"": ""Brown"", ""description"": ""Handmade""}]",20640a30-9228-4b69-91db-024c45920487,ace06170-4b61-43f9-a135-1a259f0d6cc7
5a42e9da-0c48-47da-b3ac-2e45d6a47bd8,"SUKOON | For Sleep, Relaxation, Stress & Anxiety ",Stress Buster,"[{""name"": ""Stress Buster"", ""slug"": ""stress-buster"", ""color"": ""Brown"", ""description"": ""Stress Buster""}]",8045bd2c-d72c-42c8-9152-6cc6a8c62075,c8ab135a-13c9-412f-b9f9-818f00b075b5
b8a8b6d4-6f6b-442b-8858-388268c5e775,Assorted Protein Box (Pack of 6) - 420g,No Preservatives|High Protein|No Sugar|Muscle Building,"[{""name"": ""No Preservatives"", ""slug"": ""No-Preservatives"", ""color"": ""Green"", ""description"": ""No Preservatives""}, {""name"": ""High Protein"", ""slug"": ""High-Protein"", ""color"": ""Red"", ""description"": ""High Protein""}, {""name"": ""No Sugar"", ""slug"": ""Sugarfree"", ""color"": ""Yellow"", ""description"": ""Sugarfree""}, {""name"": ""Muscle Building"", ""slug"": ""muscle-building"", ""color"": ""Black"", ""description"": ""Muscle Building""}]",36b291ec-3666-4da1-9f51-82fa2df373a5,18eeab5b-cff2-4cc7-8a1a-415ee54653a1
a24def60-4e38-454c-9f6f-4838e1f2c9dc,3D Printed portable table lamp,3-D Printed,"[{""name"": ""3-D Printed"", ""slug"": ""3-D-Printed"", ""color"": ""White"", ""description"": ""3-D Printed\n""}]",0181774c-41c6-439d-8d53-75c3848e2a54,77fa74e6-575d-4cd8-b65f-22cf6b6e3c0d
7b9d9a57-d3e9-4715-9242-a2fc2603cb4c,Ferrari Roma Set,DIY Kit,"[{""name"": ""DIY Kit"", ""slug"": ""DIY-Kit"", ""color"": ""Red"", ""description"": ""DIY Kit""}]",eb232420-804d-4165-9cbe-8266ababcbee,575d67d3-872e-4539-a4f8-4f90cb35b6bf
7ff07408-4832-44dd-809e-baa58ebb02f5,DIY Taco Kit for 2,Shark Tank India|DIY Kit,"[{""name"": ""Shark Tank India"", ""slug"": ""shark-tank-india"", ""color"": ""blue"", ""description"": ""Shark Tank India""}, {""name"": ""DIY Kit"", ""slug"": ""DIY-Kit"", ""color"": ""Red"", ""description"": ""DIY Kit""}]",36b291ec-3666-4da1-9f51-82fa2df373a5,1cdaa326-02b3-4b53-a76b-38bf8f75ae68
5037c32f-4dc6-4f06-86b4-3125b0cd1fef,Heart Hoops Earrings,Non-Basic Bling,"[{""name"": ""Non-Basic Bling"", ""slug"": ""Non-Basic Bling"", ""color"": ""Pink"", ""description"": ""Non-Basic Bling""}]",eb232420-804d-4165-9cbe-8266ababcbee,4518fdd0-f929-440e-9288-e19c5f51e191
1c8eb8dd-a1e1-49a8-ad1e-25efbdb2d63f,PUREREST MOUTH TAPE by PureFlow,Better Sleep,"[{""name"": ""Better Sleep"", ""slug"": ""better-sleep"", ""color"": ""Black"", ""description"": ""Better Sleep""}]",8045bd2c-d72c-42c8-9152-6cc6a8c62075,cfe4e982-c706-4a42-859e-fb895564e04d
12d54404-14de-4d24-b1e0-d7d7827ebefc,Hivado Body Wash for Men 250ml,Premium Ingredients |Skincare,"[{""name"": ""Premium Ingredients "", ""slug"": ""Premium-ingredients"", ""color"": ""Grey"", ""description"": ""Premium ingredients""}, {""name"": ""Skincare"", ""slug"": ""skincare"", ""color"": ""Yellow"", ""description"": ""Skincare""}]",20640a30-9228-4b69-91db-024c45920487,488db869-2abe-4687-8ab2-6373b73a20c3
9b874d08-a64d-4a35-930e-3bd20d916e9a,Lunar Necklace,Non-Basic Bling,"[{""name"": ""Non-Basic Bling"", ""slug"": ""Non-Basic Bling"", ""color"": ""Pink"", ""description"": ""Non-Basic Bling""}]",eb232420-804d-4165-9cbe-8266ababcbee,4518fdd0-f929-440e-9288-e19c5f51e191
64d940a6-9894-419e-9bdb-54f135168182,FITNESS & DIET PLANNER,Smash Your Goals,"[{""name"": ""Smash Your Goals"", ""slug"": ""smash-your-goals"", ""color"": ""Grey"", ""description"": ""Smash Your Goals""}]",ba4ed8a0-5dac-4390-bc61-9446e374ab3b,d86cee20-6f62-4475-8047-7dce8ae6f8c4
0b625a69-a723-442b-8e0a-20d43979709f,AtomEats Pretzel Variety Pack,Yummy,"[{""name"": ""Yummy"", ""slug"": ""yummy"", ""color"": ""#e71f1f"", ""description"": ""Yummy""}]",36b291ec-3666-4da1-9f51-82fa2df373a5,8d0662c7-f3bc-4ae6-8545-11ef0a7c7e9a
0297e552-c705-42da-a8ad-be434d2113b6,TETRAPOD Paperweight,Aesthetic|Homegrown Brand,"[{""name"": ""Aesthetic"", ""slug"": ""aesthetic"", ""color"": ""Red"", ""description"": ""Aesthetic""}, {""name"": ""Homegrown Brand"", ""slug"": ""family-business"", ""color"": ""blue"", ""description"": ""Homegrown Brand""}]",0181774c-41c6-439d-8d53-75c3848e2a54,bb1424d3-239e-4162-b888-09b20c641417
0ac2b4b0-fd3b-48db-8b22-4e502b3a6d77,Lilac Luxe Dress,Women Owned|Bodyfit,"[{""name"": ""Women Owned"", ""slug"": ""women-owned"", ""color"": ""pink"", ""description"": ""Brands owned by Women""}, {""name"": ""Bodyfit"", ""slug"": ""bodyfit"", ""color"": ""Purple"", ""description"": ""bodyfit""}]",c89321cf-e6f1-4f98-a0d9-beb4e54ed535,c42f5b21-f71a-43e4-b57d-046ccc70137e
0e22250a-faed-4454-8e46-f3201f799c4c,LOOP Laptop Stand - Graphite,Durable|Portable,"[{""name"": ""Durable"", ""slug"": ""Durable"", ""color"": ""Black"", ""description"": ""Durable""}, {""name"": ""Portable"", ""slug"": ""Portable"", ""color"": ""Light Blue"", ""description"": ""Portable""}]",ee349fe1-53ee-4418-8b2d-a0be23b8c24a,cfb92136-3d3e-49d1-9ebb-0e7d894133a6
8b2b5734-1494-4df5-a09a-3faf911b4c4f,SPRING TABLE,Aesthetic|Handmade,"[{""name"": ""Aesthetic"", ""slug"": ""aesthetic"", ""color"": ""Red"", ""description"": ""Aesthetic""}, {""name"": ""Handmade"", ""slug"": ""handmade"", ""color"": ""Brown"", ""description"": ""Handmade""}]",0181774c-41c6-439d-8d53-75c3848e2a54,bb1424d3-239e-4162-b888-09b20c641417
00e41c80-4078-4c90-adff-8bc8c1e7876f,Lotus Biscoff Cookie ,Homegrown Brand|Yummy,"[{""name"": ""Homegrown Brand"", ""slug"": ""family-business"", ""color"": ""blue"", ""description"": ""Homegrown Brand""}, {""name"": ""Yummy"", ""slug"": ""yummy"", ""color"": ""#e71f1f"", ""description"": ""Yummy""}]",36b291ec-3666-4da1-9f51-82fa2df373a5,6d396f59-822c-4526-97c6-4ba9041cf065
1bb62951-f54d-4a28-b601-bfcd19941415,Choco Pretzel Assorted (30 g x 3 Packs),Yummy|Baked|Low Calorie,"[{""name"": ""Yummy"", ""slug"": ""yummy"", ""color"": ""#e71f1f"", ""description"": ""Yummy""}, {""name"": ""Baked"", ""slug"": ""baked"", ""color"": ""Yellow"", ""description"": ""Baked""}, {""name"": ""Low Calorie"", ""slug"": ""low-calorie"", ""color"": ""Blue"", ""description"": ""Low Calorie""}]",36b291ec-3666-4da1-9f51-82fa2df373a5,8d0662c7-f3bc-4ae6-8545-11ef0a7c7e9a
3878abc5-f5ee-4299-9410-519d20fd26e0,Double Chocolate Cookie ,Homegrown Brand|Yummy,"[{""name"": ""Homegrown Brand"", ""slug"": ""family-business"", ""color"": ""blue"", ""description"": ""Homegrown Brand""}, {""name"": ""Yummy"", ""slug"": ""yummy"", ""color"": ""#e71f1f"", ""description"": ""Yummy""}]",36b291ec-3666-4da1-9f51-82fa2df373a5,6d396f59-822c-4526-97c6-4ba9041cf065
9cf5ef8f-9f98-4855-9b10-7bc9f1cd8151,VINTAGE COMIC BOOK COVERS - WALL COLLAGE POSTERS,Aesthetic,"[{""name"": ""Aesthetic"", ""slug"": ""aesthetic"", ""color"": ""Red"", ""description"": ""Aesthetic""}]",0181774c-41c6-439d-8d53-75c3848e2a54,ede98d11-07c8-4a2c-a827-7e370f566e01
9887b0db-c124-4ac6-be0b-3097fd6c7fbc,Onigod Smelling Salt | for intermediate lifters,Indian Supplement Brand|Muscle Building,"[{""name"": ""Indian Supplement Brand"", ""slug"": ""Indian-Supplement-Brand"", ""color"": ""Yellow"", ""description"": ""Indian Supplement Brand""}, {""name"": ""Muscle Building"", ""slug"": ""muscle-building"", ""color"": ""Black"", ""description"": ""Muscle Building""}]",ba4ed8a0-5dac-4390-bc61-9446e374ab3b,850c85fb-8528-43f4-a069-e5018435d91d
fdf8f2c8-7cd3-4b3c-a593-18e1fd8f937b,Korea's Cheesy Gochujang Gourmet Dip With Baked Lavash Chips,International Flavors,"[{""name"": ""International Flavors"", ""slug"": ""International Flavors"", ""color"": ""#e71f1f"", ""description"": ""International Flavors""}]",36b291ec-3666-4da1-9f51-82fa2df373a5,e4bccaf5-7234-4018-8e03-0b33fb31c5b4
89cbd3f1-b186-4ad1-acb3-251c3c09b8d0,DIY Barbecue Kit With Grill,Shark Tank India|DIY Kit,"[{""name"": ""Shark Tank India"", ""slug"": ""shark-tank-india"", ""color"": ""blue"", ""description"": ""Shark Tank India""}, {""name"": ""DIY Kit"", ""slug"": ""DIY-Kit"", ""color"": ""Red"", ""description"": ""DIY Kit""}]",36b291ec-3666-4da1-9f51-82fa2df373a5,1cdaa326-02b3-4b53-a76b-38bf8f75ae68
908d11cb-96b8-45c5-b05b-e2ca77e65503,Baobab Fruit Powder,Gut Friendly|Immunity Booster|Ayurveda,"[{""name"": ""Gut Friendly"", ""slug"": ""Gut-Friendly"", ""color"": ""Yellow"", ""description"": ""Gut Friendly""}, {""name"": ""Immunity Booster"", ""slug"": ""Immunity Booster"", ""color"": ""Green"", ""description"": ""Immunity Booster""}, {""name"": ""Ayurveda"", ""slug"": ""ayurveda"", ""color"": ""yellow"", ""description"": ""Ayurveda Products created from natural ingredients""}]",8045bd2c-d72c-42c8-9152-6cc6a8c62075,fdf31f51-27b0-4d49-8d9d-8c84e3232918
1049fdab-9938-4f4b-834c-9a505802b3fe,Bhutan's Ema Datshi Gourmet Dip With Baked Lavash Chips (Combo),International Flavors,"[{""name"": ""International Flavors"", ""slug"": ""International Flavors"", ""color"": ""#e71f1f"", ""description"": ""International Flavors""}]",36b291ec-3666-4da1-9f51-82fa2df373a5,e4bccaf5-7234-4018-8e03-0b33fb31c5b4
96bc220d-8a04-411e-aaca-50ae01027c21,Vegan Leather Card Holder,Vegan Leather|Women Owned,"[{""name"": ""Vegan Leather"", ""slug"": ""vegan-leather"", ""color"": ""blue"", ""description"": ""Vegan Leather""}, {""name"": ""Women Owned"", ""slug"": ""women-owned"", ""color"": ""pink"", ""description"": ""Brands owned by Women""}]",eb232420-804d-4165-9cbe-8266ababcbee,915a7c0b-6db5-415a-bf8a-c32f573e9be3
abeb352e-3fa7-40f5-9f81-341179b1ed0b,Metal Lightsaber Lighter,Portable,"[{""name"": ""Portable"", ""slug"": ""Portable"", ""color"": ""Light Blue"", ""description"": ""Portable""}]",eb232420-804d-4165-9cbe-8266ababcbee,d3a3ce86-b6cd-4cd6-ae26-7d2f443fc0fe
e42f0f54-c038-4f6f-857e-829096a2c64e,OUD FATALE: EAU DE PARFUM,Premium Ingredients |Women Owned,"[{""name"": ""Premium Ingredients "", ""slug"": ""Premium-ingredients"", ""color"": ""Grey"", ""description"": ""Premium ingredients""}, {""name"": ""Women Owned"", ""slug"": ""women-owned"", ""color"": ""pink"", ""description"": ""Brands owned by Women""}]",aa10186a-f3a1-48e7-bff0-93d314f200a3,f8ba2be8-e6ec-4144-9360-5ccc5c7f85d4
b69029d9-c832-4d2d-b634-8ac943bd4d52,Citrus Salt Electrolytes- Pack of 10,Hyderation|No Sugar,"[{""name"": ""Hyderation"", ""slug"": ""hyderation"", ""color"": ""orange"", ""description"": ""Hyderation""}, {""name"": ""No Sugar"", ""slug"": ""Sugarfree"", ""color"": ""Yellow"", ""description"": ""Sugarfree""}]",ba4ed8a0-5dac-4390-bc61-9446e374ab3b,c05f46b3-5324-494f-9200-66b313d65bd2
94ef9d89-2ef7-408d-b32d-d8e0bbfada14,Demigrip Liquid Gym Chalk | 100+ uses,Indian Supplement Brand|Muscle Building,"[{""name"": ""Indian Supplement Brand"", ""slug"": ""Indian-Supplement-Brand"", ""color"": ""Yellow"", ""description"": ""Indian Supplement Brand""}, {""name"": ""Muscle Building"", ""slug"": ""muscle-building"", ""color"": ""Black"", ""description"": ""Muscle Building""}]",ba4ed8a0-5dac-4390-bc61-9446e374ab3b,850c85fb-8528-43f4-a069-e5018435d91d
017d0fe0-11f2-41dd-9b35-4f179fc754de,Travis Design Shoe Rug,Aesthetic|Pet Friendly|Rugs,"[{""name"": ""Aesthetic"", ""slug"": ""aesthetic"", ""color"": ""Red"", ""description"": ""Aesthetic""}, {""name"": ""Pet Friendly"", ""slug"": ""pet-friendly"", ""color"": ""Brown"", ""description"": ""Pet Friendly""}, {""name"": ""Rugs"", ""slug"": ""rugs"", ""color"": ""Black"", ""description"": ""Rugs""}]",0181774c-41c6-439d-8d53-75c3848e2a54,36879077-cf92-4b05-b351-5aa2b810ca02
138e0c98-697e-4d0d-8291-8b7d82bd82cf,Blonde Receipt Washable Printed Custom Rug,Aesthetic|Pet Friendly|Rugs|Child Friendly,"[{""name"": ""Aesthetic"", ""slug"": ""aesthetic"", ""color"": ""Red"", ""description"": ""Aesthetic""}, {""name"": ""Pet Friendly"", ""slug"": ""pet-friendly"", ""color"": ""Brown"", ""description"": ""Pet Friendly""}, {""name"": ""Rugs"", ""slug"": ""rugs"", ""color"": ""Black"", ""description"": ""Rugs""}, {""name"": ""Child Friendly"", ""slug"": ""child-friendly"", ""color"": ""Brown"", ""description"": ""Child Friendly""}]",0181774c-41c6-439d-8d53-75c3848e2a54,36879077-cf92-4b05-b351-5aa2b810ca02
b901785a-c244-4073-8c6d-2b00509004be,To Do List Cards,Smash Your Goals,"[{""name"": ""Smash Your Goals"", ""slug"": ""smash-your-goals"", ""color"": ""Grey"", ""description"": ""Smash Your Goals""}]",eb232420-804d-4165-9cbe-8266ababcbee,d86cee20-6f62-4475-8047-7dce8ae6f8c4
e1453663-0379-48ad-aeb7-d33078ab4526,Spider Man Mask,3-D Printed,"[{""name"": ""3-D Printed"", ""slug"": ""3-D-Printed"", ""color"": ""White"", ""description"": ""3-D Printed\n""}]",34c55cd6-f03f-4c89-9e8c-1cefa05e5650,d3a3ce86-b6cd-4cd6-ae26-7d2f443fc0fe
e204a1ca-6dac-4b02-9dc3-dbea696632f3,POCKET CLUSTER LAPTOP TOTE - Grey,Recycled Materials,"[{""name"": ""Recycled Materials"", ""slug"": ""recycled-materials"", ""color"": ""blue"", ""description"": ""Recycled Materials""}]",2744b95e-36ee-4abb-b896-225a7d22d728,bbba5e22-61f6-4581-bf09-5c131c65600e
3b4f0d17-cdbb-4f96-b801-5c6de4047344,Body Serum Candle Morganite,Body Scent Candles|Vegan,"[{""name"": ""Body Scent Candles"", ""slug"": ""body-scent-candles"", ""color"": ""Purple"", ""description"": ""Body Scent Candles""}, {""name"": ""Vegan"", ""slug"": ""Vegan"", ""color"": ""Green"", ""description"": ""Vegan""}]",3142d0c8-1de1-408f-9ed9-45087b116967,589ee95b-abd3-4ba5-8156-1a10ff246d76
37b32073-5992-4feb-81a6-71dc77745ace,One Good Object - Stacko,3-D Printed|100% biodegradable,"[{""name"": ""3-D Printed"", ""slug"": ""3-D-Printed"", ""color"": ""White"", ""description"": ""3-D Printed\n""}, {""name"": ""100% biodegradable"", ""slug"": ""100%-biodegradable"", ""color"": ""Green"", ""description"": ""100% biodegradable""}]",0181774c-41c6-439d-8d53-75c3848e2a54,77fa74e6-575d-4cd8-b65f-22cf6b6e3c0d
e05eea3f-ec49-4097-a6d2-86e5d81416ac,SLAPJACK Nacho Cow Chicken Cheese Cake Card Game,Fun games,"[{""name"": ""Fun games"", ""slug"": ""fun-games"", ""color"": ""Yellopw"", ""description"": ""Fun Games""}]",a7d02d6f-c19e-4490-a4e9-702fcdfbe9cd,9dc85ca1-823d-41c7-bb2e-6b86f39c7327
79049e64-7909-4466-837c-a1f698a56158,Body Serum Candle Ruby,Body Scent Candles|Vegan,"[{""name"": ""Body Scent Candles"", ""slug"": ""body-scent-candles"", ""color"": ""Purple"", ""description"": ""Body Scent Candles""}, {""name"": ""Vegan"", ""slug"": ""Vegan"", ""color"": ""Green"", ""description"": ""Vegan""}]",3142d0c8-1de1-408f-9ed9-45087b116967,589ee95b-abd3-4ba5-8156-1a10ff246d76
9b1a069f-48af-4561-87bf-bc1ed2d3c298,Nora Vegan Leather Embroidered Sling Bag - Almond,Vegan Leather,"[{""name"": ""Vegan Leather"", ""slug"": ""vegan-leather"", ""color"": ""blue"", ""description"": ""Vegan Leather""}]",2744b95e-36ee-4abb-b896-225a7d22d728,915a7c0b-6db5-415a-bf8a-c32f573e9be3
9441ff98-4597-470c-b62a-302343e39c93,Lavender Hair Mask for Deep Nourishment & Hair Growth,Skincare|Hyderation|Ayurveda,"[{""name"": ""Skincare"", ""slug"": ""skincare"", ""color"": ""Yellow"", ""description"": ""Skincare""}, {""name"": ""Hyderation"", ""slug"": ""hyderation"", ""color"": ""orange"", ""description"": ""Hyderation""}, {""name"": ""Ayurveda"", ""slug"": ""ayurveda"", ""color"": ""yellow"", ""description"": ""Ayurveda Products created from natural ingredients""}]",3142d0c8-1de1-408f-9ed9-45087b116967,4f7393ca-28d8-4506-a1fb-8939ee949ed4
04aec5a3-8be6-4389-b82a-eaefffb94325,Goodyear Welted Olive Suede Captoe Boot,Leather|Handmade,"[{""name"": ""Leather"", ""slug"": ""Leather"", ""color"": ""Brown"", ""description"": ""Leather""}, {""name"": ""Handmade"", ""slug"": ""handmade"", ""color"": ""Brown"", ""description"": ""Handmade""}]",20640a30-9228-4b69-91db-024c45920487,ace06170-4b61-43f9-a135-1a259f0d6cc7
3cbe19c5-a550-4bb0-90c6-c61a29c4e163,CARGO WANDERER BACKPACK - Pink Hue,Recycled Materials,"[{""name"": ""Recycled Materials"", ""slug"": ""recycled-materials"", ""color"": ""blue"", ""description"": ""Recycled Materials""}]",2744b95e-36ee-4abb-b896-225a7d22d728,bbba5e22-61f6-4581-bf09-5c131c65600e
56fd6f84-708e-484f-9bb1-0aa0bed0516e,Aquatein PRO Protein Water - 21g of Pure Protein,Hyderation|High Protein|Indian Supplement Brand,"[{""name"": ""Hyderation"", ""slug"": ""hyderation"", ""color"": ""orange"", ""description"": ""Hyderation""}, {""name"": ""High Protein"", ""slug"": ""High-Protein"", ""color"": ""Red"", ""description"": ""High Protein""}, {""name"": ""Indian Supplement Brand"", ""slug"": ""Indian-Supplement-Brand"", ""color"": ""Yellow"", ""description"": ""Indian Supplement Brand""}]",8045bd2c-d72c-42c8-9152-6cc6a8c62075,fa8bad02-77b6-4928-8d51-16dfb90f6459
301e1638-e883-46d1-ac36-aa679d6d0583,Shinchan Sleepy Rugs,Aesthetic|Pet Friendly|Rugs|Child Friendly,"[{""name"": ""Aesthetic"", ""slug"": ""aesthetic"", ""color"": ""Red"", ""description"": ""Aesthetic""}, {""name"": ""Pet Friendly"", ""slug"": ""pet-friendly"", ""color"": ""Brown"", ""description"": ""Pet Friendly""}, {""name"": ""Rugs"", ""slug"": ""rugs"", ""color"": ""Black"", ""description"": ""Rugs""}, {""name"": ""Child Friendly"", ""slug"": ""child-friendly"", ""color"": ""Brown"", ""description"": ""Child Friendly""}]",0181774c-41c6-439d-8d53-75c3848e2a54,36879077-cf92-4b05-b351-5aa2b810ca02
