id,name,price,final_price,discount,is_discounted,brand_id,category_id,tags,image_count,video_count,view_count,vote_count,is_active,is_discoverable
30a9be7e-1190-4082-91cb-d67bc01d4248,Iris - Gingerbread & Black,2400,1920,20,TRUE,915a7c0b-6db5-415a-bf8a-c32f573e9be3,eb232420-804d-4165-9cbe-8266ababcbee,Vegan Leather|Women Owned,5,0,38,0,TRUE,TRUE
13afd989-172e-47e4-bc53-384b3268886c,Whey Protein - Chocolate with Pink Himalayan Salt,3299,3299,0,FALSE,60219f13-e7c0-4933-bd9c-5c2650419402,36b291ec-3666-4da1-9f51-82fa2df373a5,,6,0,34,0,TRUE,TRUE
c3b4089f-fce3-4e15-88ec-fa7903c1ee2c,Never Have I Ever Cards,399,399,0,FALSE,60219f13-e7c0-4933-bd9c-5c2650419402,a7d02d6f-c19e-4490-a4e9-702fcdfbe9cd,,3,0,34,0,TRUE,TRUE
b1125f6e-ec67-4b8d-a994-5ae621296aad,Juniper Vegan Leather Sling Bag - Black,7450,5960,20,TRUE,915a7c0b-6db5-415a-bf8a-c32f573e9be3,eb232420-804d-4165-9cbe-8266ababcbee,,6,0,34,0,TRUE,TRUE
831006ee-7e1d-4afa-b431-71938da25b02,ROUND BLACK STUD - (MAGNETIC NON-PIERCED),599,539.1,10,TRUE,add0588c-9141-496a-90c0-b2e3053342b2,eb232420-804d-4165-9cbe-8266ababcbee,Jewellery|Aesthetic,4,0,33,0,TRUE,TRUE
ac40b578-6536-450d-9371-3370475cd4b2,VICTORY LAP POLO T-SHIRT,1899,1709.1,10,TRUE,77b25ed0-28d3-4a7f-ad25-14cdea73fe35,c89321cf-e6f1-4f98-a0d9-beb4e54ed535,Made in India|240 GSM|Oversized fit,4,0,33,0,TRUE,TRUE
18ffefc7-9233-4143-8b14-894a20cd3f3e,Sirius // Magma,5250,5250,0,FALSE,60219f13-e7c0-4933-bd9c-5c2650419402,eb232420-804d-4165-9cbe-8266ababcbee,,8,0,32,0,TRUE,TRUE
5dccfcc0-2def-435d-b68b-da4a19f45f61,Lewis Hamilton F1 Racing Team Edition T-shirt 2.0 | Black 100% Cotton,1249,1249,0,FALSE,60219f13-e7c0-4933-bd9c-5c2650419402,c89321cf-e6f1-4f98-a0d9-beb4e54ed535,Aesthetic,3,0,32,0,TRUE,TRUE
fd18b0b1-79fc-4d4c-8f23-7ae52efd3ca5,Black Graffiti Sweatshirt,2399,2399,0,FALSE,60219f13-e7c0-4933-bd9c-5c2650419402,c89321cf-e6f1-4f98-a0d9-beb4e54ed535,,7,0,31,0,TRUE,TRUE
2fb3c42f-eac0-4a83-a3cd-b266a78bd7c9,Acacia Vegan Leather Laptop Sleeve - Olive,9200,7360,20,TRUE,915a7c0b-6db5-415a-bf8a-c32f573e9be3,eb232420-804d-4165-9cbe-8266ababcbee,,7,0,30,0,TRUE,TRUE
b12e5a2f-1d00-48f1-ab4b-c8fc48cea479,"Iris Vegan Leather Cardholder - Tawny Brown, Tan Matt",1800,1440,20,TRUE,915a7c0b-6db5-415a-bf8a-c32f573e9be3,eb232420-804d-4165-9cbe-8266ababcbee,Vegan Leather|Women Owned,3,0,30,0,TRUE,TRUE
efacdada-382f-488c-968c-229259fbd999,Fresh Reset Body Duo,1900,1900,0,FALSE,60219f13-e7c0-4933-bd9c-5c2650419402,aa10186a-f3a1-48e7-bff0-93d314f200a3,,8,0,30,0,TRUE,TRUE
dc846156-5c3b-4812-b00c-d0c5a8928c9e,Paradise Sweater,899,899,0,FALSE,60219f13-e7c0-4933-bd9c-5c2650419402,c89321cf-e6f1-4f98-a0d9-beb4e54ed535,,6,0,29,0,TRUE,TRUE
4ceef472-145e-4575-b941-21dcf05b66cb,Sotally Tober,899,899,0,FALSE,60219f13-e7c0-4933-bd9c-5c2650419402,c89321cf-e6f1-4f98-a0d9-beb4e54ed535,,4,0,29,0,TRUE,TRUE
960c0d5c-8d50-4495-90ab-b66907c62ad7,Aurora Prism,1650,1650,0,FALSE,60219f13-e7c0-4933-bd9c-5c2650419402,0181774c-41c6-439d-8d53-75c3848e2a54,,4,1,29,0,TRUE,TRUE
e328baa7-e7c4-48c3-8739-c941b6cdd094,Day-care routine - set of 2,1098,1098,0,FALSE,60219f13-e7c0-4933-bd9c-5c2650419402,8045bd2c-d72c-42c8-9152-6cc6a8c62075,,5,0,29,0,TRUE,TRUE
374d28c1-40c9-4677-8737-2dcb93fc8bbe,BRASIL 🇧🇷 TANK TOP,1299,1299,0,FALSE,60219f13-e7c0-4933-bd9c-5c2650419402,c89321cf-e6f1-4f98-a0d9-beb4e54ed535,,9,0,28,0,TRUE,TRUE
87de4381-b4d5-407c-b1e8-82f6dd0845e0,Snugs 1 Dior,2250,2250,0,FALSE,60219f13-e7c0-4933-bd9c-5c2650419402,eb232420-804d-4165-9cbe-8266ababcbee,,5,0,28,0,TRUE,TRUE
817b0dbf-4f7c-4e3b-bbd1-a0bec33a98f1,ANCHOR PENDANT WITH CHAIN (SILVER),1199,1079.1,10,TRUE,add0588c-9141-496a-90c0-b2e3053342b2,eb232420-804d-4165-9cbe-8266ababcbee,Jewellery|Aesthetic,4,0,28,0,TRUE,TRUE
5ea4b41d-92a6-403d-afab-ad701c20581e,Fresh Reset Body Cleanser,900,900,0,FALSE,60219f13-e7c0-4933-bd9c-5c2650419402,aa10186a-f3a1-48e7-bff0-93d314f200a3,,10,0,27,0,TRUE,TRUE
e9e33059-acfa-4520-8d64-4afdc46a8f49,MICRO FLAT TWISTED BRACELET (SILVER),599,539.1,10,TRUE,add0588c-9141-496a-90c0-b2e3053342b2,eb232420-804d-4165-9cbe-8266ababcbee,Jewellery|Aesthetic,3,0,27,0,TRUE,TRUE
5b42f3c6-5636-4668-b227-71a3e940de14,Cats Playing Cards A5 Notebook,499,499,0,FALSE,60219f13-e7c0-4933-bd9c-5c2650419402,6907dbae-a491-45ef-a7ca-d4a5f7066b98,,2,0,27,0,TRUE,TRUE
5c2bd1d5-5b61-402b-a29b-1af7bf635fe8,TRIDENT PENDANT WITH CHAIN (GOLD),799,719.1,10,TRUE,add0588c-9141-496a-90c0-b2e3053342b2,eb232420-804d-4165-9cbe-8266ababcbee,Jewellery|Aesthetic,4,0,26,0,TRUE,TRUE
ad5cf66f-a5de-4a3b-9d36-fb7fc9643eb0,CUBAN BRACELET 8MM (SILVER),899,809.1,10,TRUE,add0588c-9141-496a-90c0-b2e3053342b2,eb232420-804d-4165-9cbe-8266ababcbee,Jewellery|Aesthetic,3,0,26,0,TRUE,TRUE
ad592089-83de-481d-80a5-0bd2915e4b86,PRESSING HOOP - (GOLD UNPIERCED),299,269.1,10,TRUE,add0588c-9141-496a-90c0-b2e3053342b2,eb232420-804d-4165-9cbe-8266ababcbee,Jewellery|Aesthetic,7,0,26,0,TRUE,TRUE
ae920097-18f4-4333-96ed-cfd58e8f281d,DOG TAG CHAIN (GOLD),999,899.1,10,TRUE,add0588c-9141-496a-90c0-b2e3053342b2,eb232420-804d-4165-9cbe-8266ababcbee,Jewellery|Aesthetic,4,0,26,0,TRUE,TRUE
df984f90-c426-475e-a87c-369084f8101c,Moonchild Pixel Art Oversized Off-White T-shirt,1049,1049,0,FALSE,60219f13-e7c0-4933-bd9c-5c2650419402,c89321cf-e6f1-4f98-a0d9-beb4e54ed535,,7,0,26,0,TRUE,TRUE
2d8b8a43-0125-4ac2-a8ad-2ecf27cf4f7d,FROSTED HOOP - (SILVER PIERCED),399,359.1,10,TRUE,add0588c-9141-496a-90c0-b2e3053342b2,eb232420-804d-4165-9cbe-8266ababcbee,Jewellery|Aesthetic,6,0,26,1,TRUE,TRUE
3a459729-ce85-49c9-b698-8d28763e0557,Juniper Vegan Leather Sling Bag - Green,7450,5960,20,TRUE,915a7c0b-6db5-415a-bf8a-c32f573e9be3,eb232420-804d-4165-9cbe-8266ababcbee,,4,0,25,0,TRUE,TRUE
afd7c89a-4e86-482a-afe4-4524d3b98155,Gengar Controller Stand for PS5,749,749,0,TRUE,60219f13-e7c0-4933-bd9c-5c2650419402,eb232420-804d-4165-9cbe-8266ababcbee,,2,0,25,0,TRUE,TRUE
d827b1ef-9162-4c72-8b36-df0d6b48c1f1,Ajax Vegan Leather Duffle Bag - Black & Green,15800,12640,20,TRUE,915a7c0b-6db5-415a-bf8a-c32f573e9be3,eb232420-804d-4165-9cbe-8266ababcbee,,7,0,25,0,TRUE,TRUE
d969f9ac-87da-4e24-a537-e79c5f2fbb95,VINYL RECORDS - TYLER THE CREATOR,1499,1424.05,5,TRUE,ede98d11-07c8-4a2c-a827-7e370f566e01,0181774c-41c6-439d-8d53-75c3848e2a54,Aesthetic,4,0,24,0,TRUE,TRUE
44e963d5-4790-4ee6-9f94-aad98cf0f8ae,Hollow Knight Controller Stand for Xbox & Playstation,649,649,0,TRUE,60219f13-e7c0-4933-bd9c-5c2650419402,a7d02d6f-c19e-4490-a4e9-702fcdfbe9cd,,4,0,24,0,TRUE,TRUE
c03c61bb-0eb0-4540-9c7b-79e445d5c559,FIGARO BRACELET (SILVER),599,539.1,10,TRUE,add0588c-9141-496a-90c0-b2e3053342b2,eb232420-804d-4165-9cbe-8266ababcbee,Jewellery|Aesthetic,4,0,24,0,TRUE,TRUE
cd4e5834-3bea-4fae-9f4a-329272f92fb7,BYZANTINE CHAIN (SILVER),1099,989.1,10,TRUE,add0588c-9141-496a-90c0-b2e3053342b2,eb232420-804d-4165-9cbe-8266ababcbee,Jewellery|Aesthetic,4,0,24,0,TRUE,TRUE
75efaae9-6ca3-4e54-9f21-bebc9ee7e9f5,THIN CUBAN CHAIN (GOLD),799,719.1,10,TRUE,add0588c-9141-496a-90c0-b2e3053342b2,eb232420-804d-4165-9cbe-8266ababcbee,Jewellery|Aesthetic,5,0,24,0,TRUE,TRUE
0f75c4d9-a967-4642-a8e8-63b46a2aa45e,Frida Retro Sketchbook,699,699,0,FALSE,60219f13-e7c0-4933-bd9c-5c2650419402,6907dbae-a491-45ef-a7ca-d4a5f7066b98,,2,0,24,0,TRUE,TRUE
435d7533-7a55-4dd4-a5e7-83655071491f,Wheat Bracelet (SILVER),599,539.1,10,TRUE,add0588c-9141-496a-90c0-b2e3053342b2,eb232420-804d-4165-9cbe-8266ababcbee,Jewellery|Aesthetic,4,0,23,0,TRUE,TRUE
9762e9fc-bb86-4e50-b2af-870bdea5fb19,WHEAT BRACELET (GOLD),599,539.1,10,TRUE,add0588c-9141-496a-90c0-b2e3053342b2,eb232420-804d-4165-9cbe-8266ababcbee,Jewellery|Aesthetic,4,0,23,0,TRUE,TRUE
75881b12-d248-4464-a59d-48ba7ed82cc1,REDBULL JACKET,1999,1999,0,FALSE,60219f13-e7c0-4933-bd9c-5c2650419402,eb232420-804d-4165-9cbe-8266ababcbee,,8,0,23,0,TRUE,TRUE
f283812a-eab9-42b9-b815-d1ca3be0ed1f,Cocktail Premix Combo Pack (Makes 4 Drinks),700,700,0,FALSE,60219f13-e7c0-4933-bd9c-5c2650419402,36b291ec-3666-4da1-9f51-82fa2df373a5,,8,0,23,0,TRUE,TRUE
e0c75f1b-186d-486d-bd63-876889b60854,Regular Assorted Sachets 15g Plant Protein - Pack of 12,1140,1140,0,FALSE,60219f13-e7c0-4933-bd9c-5c2650419402,36b291ec-3666-4da1-9f51-82fa2df373a5,,8,0,22,0,TRUE,TRUE
e0c75f1b-186d-486d-bd63-876889b60854,Regular Assorted Sachets 15g Plant Protein - Pack of 12,1140,1140,0,FALSE,60219f13-e7c0-4933-bd9c-5c2650419402,36b291ec-3666-4da1-9f51-82fa2df373a5,,8,0,22,0,TRUE,TRUE
91bc7157-6fb1-477c-a6d0-dd5e4ada4edf,MORE LIFE MIRROR,2199,2089.05,5,TRUE,ede98d11-07c8-4a2c-a827-7e370f566e01,0181774c-41c6-439d-8d53-75c3848e2a54,Aesthetic,6,0,22,1,TRUE,TRUE
1f7e37aa-1389-489d-ae08-538d0daecc15,Cat Love Unisex Oversized Both Side Printed Hoodie,2499,2499,0,FALSE,60219f13-e7c0-4933-bd9c-5c2650419402,c89321cf-e6f1-4f98-a0d9-beb4e54ed535,,8,0,22,0,TRUE,TRUE
72fe3362-cf50-4aaa-96dd-5e79b2ce859a,Cherry Earrings,799,799,0,FALSE,60219f13-e7c0-4933-bd9c-5c2650419402,eb232420-804d-4165-9cbe-8266ababcbee,,6,1,22,0,TRUE,TRUE
80717018-8d9f-48b9-b250-6d19c583d6ff,FROSTED HOOP - (GOLD PIERCED),399,359.1,10,TRUE,add0588c-9141-496a-90c0-b2e3053342b2,eb232420-804d-4165-9cbe-8266ababcbee,Jewellery|Aesthetic,3,0,22,0,TRUE,TRUE
acd2a3cc-f5d2-4c82-b4a2-2d787e464d91,PRESSING HOOP (BLACK UNPIERCED),299,269.1,10,TRUE,add0588c-9141-496a-90c0-b2e3053342b2,eb232420-804d-4165-9cbe-8266ababcbee,Jewellery|Aesthetic,6,0,21,1,TRUE,TRUE
7ab87b1a-1807-4954-8ef6-9e52a2910d2d,The Bands By Näck,933,933,0,FALSE,60219f13-e7c0-4933-bd9c-5c2650419402,ba4ed8a0-5dac-4390-bc61-9446e374ab3b,,4,1,21,0,TRUE,TRUE
509aec6b-2a28-48e7-bf28-e8ab2ae4002b,SPARTAN PENDANT WITH CHAIN,999,899.1,10,TRUE,add0588c-9141-496a-90c0-b2e3053342b2,eb232420-804d-4165-9cbe-8266ababcbee,Jewellery|Aesthetic,4,0,21,0,TRUE,TRUE
56403350-806e-4231-9f7f-ec8012e12a4c,MICRO FLAT TWISTED BRACELET (GOLD),599,539.1,10,TRUE,add0588c-9141-496a-90c0-b2e3053342b2,eb232420-804d-4165-9cbe-8266ababcbee,Jewellery|Aesthetic,3,0,21,0,TRUE,TRUE
8f5022b0-0b64-4ad9-882f-f8fac94e9e4a,MICRO PULSE BRACELET (SILVER),599,539.1,10,TRUE,add0588c-9141-496a-90c0-b2e3053342b2,eb232420-804d-4165-9cbe-8266ababcbee,Jewellery|Aesthetic,2,0,20,0,TRUE,TRUE
c01c343b-4b07-4fcb-9368-374a50366f22,ANCHOR PENDANT WITH CHAIN (GOLD),1199,1079.1,10,FALSE,add0588c-9141-496a-90c0-b2e3053342b2,eb232420-804d-4165-9cbe-8266ababcbee,,4,0,19,0,TRUE,TRUE
25a1dac3-2626-4249-92fb-fd124d45671f,Neith - Green & Cork,2700,2160,20,TRUE,915a7c0b-6db5-415a-bf8a-c32f573e9be3,eb232420-804d-4165-9cbe-8266ababcbee,Vegan Leather|Women Owned,8,0,19,0,TRUE,TRUE
2b34beb7-a7a0-4a58-88cd-c4e4c375a6f3,BOX CHAIN (SILVER),799,719.1,10,TRUE,add0588c-9141-496a-90c0-b2e3053342b2,eb232420-804d-4165-9cbe-8266ababcbee,Jewellery|Aesthetic,4,0,19,0,TRUE,TRUE
8e331968-7b62-4e9b-a910-7af562382eff,Sustainable Vegan Leather Passport Holder - Tan,1950,1560,20,TRUE,915a7c0b-6db5-415a-bf8a-c32f573e9be3,eb232420-804d-4165-9cbe-8266ababcbee,Vegan Leather|Women Owned,9,0,19,0,TRUE,TRUE
23baf98e-e970-4b26-9989-bcde02f1a80c,VINYL RECORDS - ROCK,1499,1424.05,5,TRUE,ede98d11-07c8-4a2c-a827-7e370f566e01,0181774c-41c6-439d-8d53-75c3848e2a54,Aesthetic,11,0,19,1,TRUE,TRUE
e40e565a-0472-4235-9fbb-73cab203db12,ROPE CHAIN (SILVER),799,719.1,10,TRUE,add0588c-9141-496a-90c0-b2e3053342b2,eb232420-804d-4165-9cbe-8266ababcbee,Jewellery|Aesthetic,4,0,18,0,TRUE,TRUE
e01e396e-d817-4552-be74-08be3446f513,COMPASS PENDANT WITH CHAIN,999,899.1,10,TRUE,add0588c-9141-496a-90c0-b2e3053342b2,eb232420-804d-4165-9cbe-8266ababcbee,Jewellery|Aesthetic,4,0,18,0,TRUE,TRUE
5f7fd375-ed1f-402b-ba1d-7690187cbbf3,Ditch-The-Frizz (3 Step Routine),1699,1699,0,FALSE,60219f13-e7c0-4933-bd9c-5c2650419402,aa10186a-f3a1-48e7-bff0-93d314f200a3,,5,0,18,0,TRUE,TRUE
53c027a8-e434-4706-b246-8a604a60d0ac,WHEAT CHAIN (GOLD),799,719.1,10,TRUE,add0588c-9141-496a-90c0-b2e3053342b2,eb232420-804d-4165-9cbe-8266ababcbee,Jewellery|Aesthetic,5,0,18,0,TRUE,TRUE
ddfec888-4c51-42d6-8fb0-c75d0e10ebc9,Lemon Life,899,899,0,FALSE,60219f13-e7c0-4933-bd9c-5c2650419402,c89321cf-e6f1-4f98-a0d9-beb4e54ed535,,4,0,17,0,TRUE,TRUE
53491930-5ecc-4e79-a4dc-78195b7f9cfb,MUSIC CD DECOR SET - ALTERNATIVE,599,569.05,5,TRUE,ede98d11-07c8-4a2c-a827-7e370f566e01,0181774c-41c6-439d-8d53-75c3848e2a54,Aesthetic,4,0,17,0,TRUE,TRUE
fcd33d03-6944-4513-b851-73e656c3946a,PRESSING HOOP - (SILVER UNPIERCED),299,269.1,10,TRUE,add0588c-9141-496a-90c0-b2e3053342b2,eb232420-804d-4165-9cbe-8266ababcbee,Jewellery|Aesthetic,7,0,17,0,TRUE,TRUE
7b21e9bd-7b46-4c23-bada-205ba050016d,VINYL RECORDS - CIGARETTES AFTER SEX,1499,1424.05,5,TRUE,ede98d11-07c8-4a2c-a827-7e370f566e01,0181774c-41c6-439d-8d53-75c3848e2a54,Aesthetic,1,0,17,0,TRUE,TRUE
b31c581b-b5ad-4aad-8f8c-2354d8fa6b0a,Angel Jacquard Sweater,3699,3329.1,10,TRUE,77b25ed0-28d3-4a7f-ad25-14cdea73fe35,c89321cf-e6f1-4f98-a0d9-beb4e54ed535,Made in India|240 GSM|Oversized fit,6,0,17,0,TRUE,TRUE
2e333fb6-8bdc-4539-8fa5-9123c97f1965,Matcha Cooler,325,325,0,FALSE,60219f13-e7c0-4933-bd9c-5c2650419402,eb232420-804d-4165-9cbe-8266ababcbee,,2,0,16,0,TRUE,TRUE
72f0e37f-9ab6-4d0c-829f-0b08e4c1dfd9,ROUND STUD - (MAGNETIC NON-PIERCED),499,449.1,10,TRUE,add0588c-9141-496a-90c0-b2e3053342b2,eb232420-804d-4165-9cbe-8266ababcbee,Jewellery|Aesthetic,8,0,16,0,TRUE,TRUE
6ea2d733-e762-4631-92c0-4260f4652f25,FIGARO BRACELET (GOLD),599,539.1,10,TRUE,add0588c-9141-496a-90c0-b2e3053342b2,eb232420-804d-4165-9cbe-8266ababcbee,Jewellery|Aesthetic,5,0,16,0,TRUE,TRUE
b649be4c-03c6-4b36-b6ec-1b151b8dab3b,TENNIS CHAIN (20 INCH),1299,1169.1,10,TRUE,add0588c-9141-496a-90c0-b2e3053342b2,eb232420-804d-4165-9cbe-8266ababcbee,Jewellery|Aesthetic,4,0,16,0,TRUE,TRUE
fd5aec38-1e70-4176-8c4f-3bc437f492aa,Aero Leggings Alfa Beige,2799,2799,0,FALSE,60219f13-e7c0-4933-bd9c-5c2650419402,aa10186a-f3a1-48e7-bff0-93d314f200a3,,12,0,16,0,TRUE,TRUE
53dbf614-16d5-428f-a3ce-b2ec88c77706,NO PIERCING EARRING COMBO,999,899.1,10,TRUE,add0588c-9141-496a-90c0-b2e3053342b2,eb232420-804d-4165-9cbe-8266ababcbee,Jewellery|Aesthetic,16,0,16,0,TRUE,TRUE
dc45ded3-062c-42f9-84d7-0b9d0494647f,PEARL HALF & HALF BRACELET (GOLD),799,719.1,10,TRUE,add0588c-9141-496a-90c0-b2e3053342b2,eb232420-804d-4165-9cbe-8266ababcbee,Jewellery|Aesthetic,3,0,16,0,TRUE,TRUE
4881abbb-5d70-467a-b74e-9c19c464a198,ROUND GOLD STUD - (MAGNETIC NON-PIERCED),599,539.1,10,TRUE,add0588c-9141-496a-90c0-b2e3053342b2,eb232420-804d-4165-9cbe-8266ababcbee,Jewellery|Aesthetic,4,0,16,0,TRUE,TRUE
50c8eb5b-ff25-4067-8239-8d401f9f0832,VINYL RECORDS - INDIE ROCK,1499,1424.05,5,TRUE,ede98d11-07c8-4a2c-a827-7e370f566e01,0181774c-41c6-439d-8d53-75c3848e2a54,Aesthetic,3,0,15,0,TRUE,TRUE
f86d4752-6bad-4bcd-bbbc-7f983c1c3422,Soulshoe is Red,3398,3398,0,FALSE,60219f13-e7c0-4933-bd9c-5c2650419402,ba4ed8a0-5dac-4390-bc61-9446e374ab3b,,3,1,15,0,TRUE,TRUE
51a59489-23f4-43b2-ba59-393b313ed6d1,BYZANTINE BRACELET (SILVER),899,809.1,10,TRUE,add0588c-9141-496a-90c0-b2e3053342b2,eb232420-804d-4165-9cbe-8266ababcbee,Jewellery|Aesthetic,3,0,15,0,TRUE,TRUE
c2129a41-75f1-422a-b962-c94ebd39bad8,FLASH PENDANT WITH CHAIN (SILVER),799,719.1,10,TRUE,add0588c-9141-496a-90c0-b2e3053342b2,eb232420-804d-4165-9cbe-8266ababcbee,Jewellery|Aesthetic,4,0,15,0,TRUE,TRUE
524632b7-60eb-4211-91cb-2c1551f47f44,VINYL RECORDS - LANA DEL REY,1499,1424.05,5,TRUE,ede98d11-07c8-4a2c-a827-7e370f566e01,0181774c-41c6-439d-8d53-75c3848e2a54,Aesthetic,7,0,14,0,TRUE,TRUE
5ed7f879-6836-4968-8f91-918971297372,WHEAT CHAIN (SILVER),799,719.1,10,TRUE,add0588c-9141-496a-90c0-b2e3053342b2,eb232420-804d-4165-9cbe-8266ababcbee,Jewellery|Aesthetic,4,0,14,0,TRUE,TRUE
caf7c141-8e41-4776-88c6-859903e1896f,Lana Vegan Leather Sling Bag,8600,6880,20,TRUE,915a7c0b-6db5-415a-bf8a-c32f573e9be3,eb232420-804d-4165-9cbe-8266ababcbee,,6,0,14,0,TRUE,TRUE
4f11452a-3f92-4051-ae34-fac4e82a6e7b,VINYL RECORDS - THE SMITHS,1499,1424.05,5,TRUE,ede98d11-07c8-4a2c-a827-7e370f566e01,0181774c-41c6-439d-8d53-75c3848e2a54,Aesthetic,2,0,14,0,TRUE,TRUE
7ed69b0e-eb70-4ea0-b667-6b7bb8df6fe5,SQUARE STUD - (MAGNETIC NON-PIERCED),499,449.1,10,TRUE,add0588c-9141-496a-90c0-b2e3053342b2,eb232420-804d-4165-9cbe-8266ababcbee,Jewellery|Aesthetic,7,0,13,0,TRUE,TRUE
9819a8ec-6273-4692-97a5-ad89a7e14295,VINYL RECORDS - THE WEEKND,1499,1424.05,5,TRUE,ede98d11-07c8-4a2c-a827-7e370f566e01,0181774c-41c6-439d-8d53-75c3848e2a54,Aesthetic,7,0,12,0,TRUE,TRUE
07956d30-7641-45d6-a30a-d1da3acc24fb,CIPHER PENDANT WITH CHAIN (GOLD),1199,1079.1,10,TRUE,add0588c-9141-496a-90c0-b2e3053342b2,eb232420-804d-4165-9cbe-8266ababcbee,Jewellery|Aesthetic,4,0,12,0,TRUE,TRUE
083d07f5-55f8-4c6a-a0fd-72283fb0049a,VINYL RECORD - ROCKSTAR (THE FILM),1499,1424.05,5,TRUE,ede98d11-07c8-4a2c-a827-7e370f566e01,0181774c-41c6-439d-8d53-75c3848e2a54,Aesthetic,4,0,12,0,TRUE,TRUE
63abda0f-77f0-4d29-9342-ba50c34a83b7,VINYL RECORDS - LINKIN PARK,1499,1424.05,5,TRUE,ede98d11-07c8-4a2c-a827-7e370f566e01,0181774c-41c6-439d-8d53-75c3848e2a54,Aesthetic,5,0,12,0,TRUE,TRUE
3c30faa9-3aeb-42e8-9e23-dbab09106aa2,FIGARO CHAIN (SILVER),799,719.1,10,TRUE,add0588c-9141-496a-90c0-b2e3053342b2,eb232420-804d-4165-9cbe-8266ababcbee,Jewellery|Aesthetic,4,0,11,0,TRUE,TRUE
aed70bf9-787d-4d66-b05c-3592239c1403,TENNIS CHAIN (22 INCH),1499,1349.1,10,TRUE,add0588c-9141-496a-90c0-b2e3053342b2,eb232420-804d-4165-9cbe-8266ababcbee,Jewellery|Aesthetic,4,0,11,0,TRUE,TRUE
833ad402-4039-48de-bcf6-ead4817c450d,FROSTED HOOP - (BLACK PIERCED),399,359.1,10,TRUE,add0588c-9141-496a-90c0-b2e3053342b2,eb232420-804d-4165-9cbe-8266ababcbee,Jewellery|Aesthetic,5,0,11,0,TRUE,TRUE
b998ee24-8873-439a-8ea4-f83748f49640,VINYL RECORDS - KENDRICK LAMAR,1499,1424.05,5,TRUE,ede98d11-07c8-4a2c-a827-7e370f566e01,0181774c-41c6-439d-8d53-75c3848e2a54,Aesthetic,9,0,11,0,TRUE,TRUE
a9e776d6-1e99-4c14-9713-6adf0184df8d,MICRO LINK BRACELET (GOLD),599,539.1,10,TRUE,add0588c-9141-496a-90c0-b2e3053342b2,eb232420-804d-4165-9cbe-8266ababcbee,Jewellery|Aesthetic,2,0,10,0,TRUE,TRUE
c2511c0c-a7a4-4319-856c-75cb1cfcfb3e,ROPE BRACELET (SILVER),599,539.1,10,TRUE,add0588c-9141-496a-90c0-b2e3053342b2,eb232420-804d-4165-9cbe-8266ababcbee,Jewellery|Aesthetic,4,0,10,0,TRUE,TRUE
a9e776d6-1e99-4c14-9713-6adf0184df8d,MICRO LINK BRACELET (GOLD),599,539.1,10,TRUE,add0588c-9141-496a-90c0-b2e3053342b2,eb232420-804d-4165-9cbe-8266ababcbee,Jewellery|Aesthetic,2,0,10,0,TRUE,TRUE
66897147-ab84-4544-a4c3-b1d2f3200bd0,FLAT SNAKE Bracelet (GOLD),599,539.1,10,TRUE,add0588c-9141-496a-90c0-b2e3053342b2,eb232420-804d-4165-9cbe-8266ababcbee,Jewellery|Aesthetic,5,0,9,0,TRUE,TRUE
09a0f16c-cd75-4e8b-afb4-7adb87cd7df2,FLAT SNAKE Bracelet (SILVER),599,539.1,10,TRUE,add0588c-9141-496a-90c0-b2e3053342b2,eb232420-804d-4165-9cbe-8266ababcbee,Jewellery|Aesthetic,4,0,9,0,TRUE,TRUE
b90e485e-9ae2-45a2-9669-f3215802ba75,VINYL RECORDS - FRANK OCEAN,1499,1424.05,5,TRUE,ede98d11-07c8-4a2c-a827-7e370f566e01,0181774c-41c6-439d-8d53-75c3848e2a54,Aesthetic,6,0,9,0,TRUE,TRUE
640db733-11fd-43b2-a314-2be8cf9641d0,VINYL RECORDS - BILLIE EILISH,1499,1424.05,5,TRUE,ede98d11-07c8-4a2c-a827-7e370f566e01,0181774c-41c6-439d-8d53-75c3848e2a54,Aesthetic,4,0,9,0,TRUE,TRUE
6948a715-b2e5-4583-9d05-fcc9639df48a,CIPHER PENDANT WITH CHAIN (SILVER),1199,1079.1,10,TRUE,add0588c-9141-496a-90c0-b2e3053342b2,eb232420-804d-4165-9cbe-8266ababcbee,Jewellery|Aesthetic,4,0,8,0,TRUE,TRUE
c32a4048-e2d7-44bb-bb70-bf0fcb52fce1,MICRO CUBAN BRACELET (SILVER),599,539.1,10,TRUE,add0588c-9141-496a-90c0-b2e3053342b2,eb232420-804d-4165-9cbe-8266ababcbee,Jewellery|Aesthetic,3,0,8,0,TRUE,TRUE
9e0b8901-e40c-470f-8e16-1f6c2de24f5f,MUSIC CD DECOR SET - ROCK,599,569.05,5,TRUE,ede98d11-07c8-4a2c-a827-7e370f566e01,0181774c-41c6-439d-8d53-75c3848e2a54,Aesthetic,4,0,8,0,TRUE,TRUE
e3d97be6-b36e-4747-bd57-606213a98aa8,FLASH PENDANT WITH CHAIN (GOLD),799,719.1,10,TRUE,add0588c-9141-496a-90c0-b2e3053342b2,eb232420-804d-4165-9cbe-8266ababcbee,Jewellery|Aesthetic,4,0,7,0,TRUE,TRUE
