id,name,view_count,tape_view_count,vote_count,is_upvoted,created_on,launched_on
063a5461-f280-42a8-89b4-e90a10b1ccfa,BLOND MIRROR,299,0,0,FALSE,2025-08-31T19:14:37.647,2025-08-31T20:11:00
d2594806-09b1-42de-baed-837fcd8af3d6,Garuda Tech Tool Roll,299,0,0,FALSE,2025-07-24T19:39:03.302,2025-07-16T19:59:00
98e03f25-eed0-4428-aa22-90177d89e5cd,Mario Block Rug,299,0,2,FALSE,2025-07-24T12:00:36.493,2025-07-22T12:51:00
51df7db0-fd7e-4708-b083-3265827c5f1a,India's Most Effective Portable Air Purifier (Sky Blue),296,0,2,FALSE,2025-07-19T21:03:27.69,2025-07-11T21:20:00
95fcfbea-f7b3-479c-a31e-ebfde9e556d1,Handmade Brown Suede Leather Belt,295,0,0,FALSE,2025-06-07T19:35:21.205,2025-06-03T20:38:00
f630639c-0f83-498e-9635-ce6f9901a4ed,Hivado Light & Bright Sunscreen,292,0,2,FALSE,2025-07-03T09:03:47.433,2025-07-02T09:57:00
500df2f6-c8a1-4af7-abba-52f021155594,Travel Series - Coffee Concentrate,279,0,3,FALSE,2025-07-20T11:34:55.706,2025-07-02T11:55:00
a704283c-c246-47d4-84f2-8bd40db665cd,RUSTWOOD FLANNEL SHIRT,270,0,0,FALSE,2025-08-31T16:56:53.296,2025-08-31T17:26:00
0dc9fc0c-d519-4c72-8bff-0776358badee,Kaze -The Wind,270,0,5,FALSE,2025-09-17T20:58:12.351,2025-09-17T21:29:00
5bb3d43f-9e46-4896-9fe9-89781aff2574,DIY Cotton Candy Kit,257,0,2,FALSE,2025-09-04T20:18:01.298,2025-09-04T20:20:00
6708af04-aaae-4c59-8966-c8e1c67c239f,Brown Rush Starter Pack,253,0,2,FALSE,2025-07-20T12:22:40.304,2025-07-05T12:28:00
269a7ddd-b120-4e0d-b715-96ef9d5866a7,India's Most Effective Portable Air Purifier (Moonlight Black),253,0,3,FALSE,2025-07-19T21:28:24.589,2025-07-10T21:38:00
d3d091d1-45d3-4667-b1b0-977d6f3218c9,POCKET CLUSTER HOBO BAG - Brown,249,0,3,FALSE,2025-08-01T19:20:58.808,2025-08-05T11:39:00
d8bd8a60-93b7-460a-9904-8e04f8e6a85c,Almond Kulfi (PACK OF 7),247,0,0,FALSE,2025-09-04T11:04:13.267,2025-09-04T11:48:00
855b5201-2f4a-468c-a562-0d77b2152c29,WORDSMITH – Fun Word Guessing Game,236,0,0,FALSE,2025-08-15T10:03:53.84,2025-08-17T08:16:00
5940b01e-1fbb-4d01-8730-d4cdee29b18d,Mocha Marvel (PACK OF 7),233,0,2,FALSE,2025-09-04T11:04:13.267,2025-09-04T11:31:00
904697ce-1fe3-461a-8f5b-0525b58e7e6c,MoodPeg - All-in-One Magnetic Moodboard Kit,231,0,1,FALSE,2025-08-31T19:14:37.647,2025-08-31T19:35:00
9a3ae93e-0887-433f-bb1a-b10e953a859b,CORDUROY CARGO PANTS,230,0,0,FALSE,2025-10-01T05:09:24.654,2025-10-01T10:22:00
c5bdb748-a4b0-4e2b-848b-a8f20112ef31,BITE ME HOODIE,224,0,2,FALSE,2025-09-24T06:54:06.107,2025-09-24T07:15:00
3a2ee6e1-4016-4841-821b-430233640256,FACET Laptop Stand - Graphite,221,0,0,FALSE,2025-08-07T10:31:26.89,2025-08-01T12:27:00
40010dd6-aaf4-44fc-8acc-bca2afedaf20,House Arabica Beans,217,0,3,FALSE,2025-07-20T10:59:33.626,2025-07-10T11:29:00
d94cee32-9a5e-49c2-8dc9-8d0e6d19d5b4,Sutli Candle Holder – Emotive & Nostalgic,217,0,1,FALSE,2025-10-06T08:28:03.214,2025-10-06T08:31:00
61fe768d-b8d4-42b1-b742-e3980c6ebb5a,The Pro Overnighter Backpack (30L) with Raincover,209,0,2,FALSE,2025-09-10T18:51:28.843,2025-09-10T19:29:00
05801a1a-d469-4b6b-9584-e83c3f5fa51b,MEMENTO MORI | LIFE CALENDER - ACRYLIC BOARD - GAME MODE,206,0,0,FALSE,2025-09-02T21:13:22.281,2025-09-03T20:50:00
da31ce40-4af6-4bd6-b4c4-1d8bf2de61f1,Car Gear Hoodies (F1 Driver Edition),204,0,1,FALSE,2025-10-26T11:55:49.3,2025-10-26T12:13:00
62a49037-3455-4f11-b0b0-ddf95bee0545,BALLARDE (Coral),203,0,0,FALSE,2025-07-22T17:55:47.383,2025-07-24T18:21:00
70b95568-ad24-4c39-ae39-6b01d6780f64,GATOR ASHTRAY,201,0,0,FALSE,2025-09-02T17:03:00.771,2025-09-02T18:53:00
0a3300f3-1170-4102-83d4-73c235738bfd,GRAIN | Earth Grain,199,0,0,FALSE,2025-09-25T11:48:12.37,2025-09-25T12:47:00
9f16b66b-ac64-4c98-80bd-6a6137727648,Thermo Gel,197,0,0,FALSE,2025-08-01T19:20:58.808,2025-07-31T19:27:00
0beb0e26-25f6-4ca0-80c4-3d618bad2431,KeepAll Caddy,195,0,0,FALSE,2025-08-13T11:29:01.602,2025-08-13T11:53:00
797a9e40-6903-4c67-b35a-54df5eea4760,LOGO MISMATCHED STRIPES SHIRT,195,0,0,FALSE,2025-08-31T16:56:53.296,2025-08-31T19:09:00
2c73ee35-f1c0-4ecf-9553-b7d24be73565,Strawberry Swirl (PACK OF 7),191,0,0,FALSE,2025-09-11T09:48:55.007,2025-09-11T09:49:00
c4f1d569-a70b-4003-927e-f8820200dab3,The Rolli lamp,186,0,2,FALSE,2025-09-05T16:24:52.232,2025-09-05T18:01:00
20c69d01-2af8-4861-83ac-ed983a747a84,2011 INDIA WORLD CUP TSHIRT - AIRFORCE BLUE,183,0,0,FALSE,2025-08-25T08:35:47.871,2025-08-25T09:16:00
184d3e5f-1461-4706-aa20-f30f91a4709b,Ophelia Ring (Adjustable),183,0,2,FALSE,2025-09-06T22:33:54.343,2025-09-06T22:56:00
205484f8-c9d7-418e-a629-2db651d3fd9e,HALO | Modern Classic,181,0,0,FALSE,2025-09-25T12:49:15.953,2025-09-25T17:53:00
107cee61-6dad-48ab-988e-88b87a5833aa,SAND DENIM,180,0,1,FALSE,2025-09-01T07:04:14.904,2025-09-01T07:13:00
82d0f9f0-7f85-433e-bbc3-6261ce8a7cde,DIY Handmade Pasta Kit,178,0,1,FALSE,2025-07-24T11:17:16.711,2025-07-10T11:40:00
8ddf51e8-f9ea-4bfa-af8e-2ed1e692c82d,LUNAR | Sharp Balance,176,0,1,FALSE,2025-09-30T13:10:34.548,2025-09-30T13:21:00
dfea0815-7da3-4242-bbf3-b1be4d660d04,RE-DENIM SHOULDER BAG - Ice Grey,174,0,1,FALSE,2025-08-01T19:20:58.808,2025-08-04T09:11:00
6e278870-9f0f-47cd-b59b-a833933d7d36,Matcha x Protein – Clean Energy Meets Complete Recovery,172,0,1,FALSE,2025-10-07T07:03:03.868,2025-10-07T07:04:00
23ba3de0-41ad-465b-a0fa-992e350e2bdf,TENNIS BRACELET,171,0,0,FALSE,2025-09-10T07:12:08.633,2025-09-10T18:08:00
ebd4f792-07ae-4e73-b0c3-729ef5269372,Luffy Peeking Hand-Tufted Rug,169,0,0,FALSE,2025-09-02T21:13:22.281,2025-09-02T21:31:00
09bfe0fa-7dc2-4cc8-ac6d-a2ea638920cf,Baby Yoda Middle Finger Rug,167,0,0,FALSE,2025-09-02T21:13:22.281,2025-09-02T22:06:00
ae32110c-8527-4b08-9f9c-88590541da31,MICRO BOX BRACELET  (SILVER),167,0,0,FALSE,2025-10-01T05:09:24.654,2025-10-01T06:43:00
11a7f0f2-f37d-40d8-81e8-94ceeeab67f0,MOJO V2.0 Everyday Backpack (20L),165,0,1,FALSE,2025-09-24T15:01:29.136,2025-09-24T15:10:00
df27d328-3f94-4c52-85f5-c605bb2e6bed,Choco-Nut Crunch (PACK OF 7),164,0,1,FALSE,2025-09-24T08:48:20.864,2025-09-24T09:15:00
a666aabd-4d60-4241-b358-1790421549c9,PRIME Everyday Laptop Backpack,163,0,0,FALSE,2025-09-10T18:51:28.843,2025-09-10T18:53:00
ed2dab81-d3d2-44de-b2cb-e5cb453e6dba,FORGE | Golden Precision,162,0,2,FALSE,2025-09-29T12:02:20.78,2025-09-29T12:29:00
99faab22-9b33-411d-a6f6-3194c5b9bbbd,CARGO WANDERER BACKPACK - Brown,161,0,3,FALSE,2025-08-01T19:20:58.808,2025-08-04T09:35:00
3eb01dd2-e6bb-4c94-8fa9-7f4ba900e7a6,Tech Kit Organiser (Medium),161,0,0,FALSE,2025-09-10T18:51:28.843,2025-09-11T06:17:00
2bd3f1d8-2434-49ea-8582-173b80106dba,Spring Side Table,158,0,0,FALSE,2025-08-31T19:14:37.647,2025-08-31T19:23:00
6b8742f0-4c67-4773-b031-2e8d5627e064,Aranyani - Navy Blue & Black,157,0,0,FALSE,2025-07-22T17:55:47.383,2025-07-09T21:18:00
54187fae-6a40-4457-8e5e-df82546702c9,Future Star Embroidery Text - Black Baseball Cap,157,0,0,FALSE,2025-08-27T20:12:09.662,2025-08-27T20:56:00
dc439f0d-864e-40a1-940f-e79a5e959802,INDUSTRIAL LAMP,156,0,0,FALSE,2025-09-11T09:57:14.889,2025-09-11T10:01:00
e73655e6-fde9-4824-9402-247ab7fcd239,FeralWalk Oversized Cargo Joggers - Purple,155,0,1,FALSE,2025-09-21T08:19:56.18,2025-09-21T08:47:00
621eac26-a7ab-47f8-9d84-496bd34a8390,Loop Dual-Side Mouse Pad in Vegan Leather,154,0,0,FALSE,2025-08-27T21:05:23.937,2025-08-30T12:11:00
f958bf21-98ef-4793-8ab5-2812e7f7fd9c,Pikachu Keyboard Rug,154,0,0,FALSE,2025-10-02T07:17:51.13,2025-10-02T07:20:00
15af533d-6680-4b64-8aec-357be4a91f95,Ripple Spectrum wave Rug by Just Rugs,154,0,1,FALSE,2025-09-06T22:33:54.343,2025-09-06T22:43:00
dd1b1313-004f-4c9b-82c1-49007e8b777f,DUBAI BLING EARRINGS - 18K GOLD-PLATED,154,0,1,FALSE,2025-09-03T21:03:54.219,2025-09-03T21:46:00
1d0c4408-73dc-4a88-92fc-8a1b681e2a4d,Hellscar Oversized Tank - Blood Red,153,0,2,FALSE,2025-10-03T16:56:35.8,2025-10-03T17:14:00
d4b861c7-a3d0-497d-9a73-7424ceca8f58,Suzette (Coral),151,0,1,FALSE,2025-10-03T06:49:16.419,2025-10-03T07:21:00
eab1dcf6-498b-419a-b52a-dc506688cc72,PERSONALISED ROUND BRACELET - 18K WHITE/GOLD-PLATED,151,0,1,FALSE,2025-10-06T11:58:42.351,2025-10-06T12:06:00
dcf33e78-0954-4964-9559-83db9f995c83,SOLID RING - 18K GOLD-PLATED,151,0,1,FALSE,2025-09-03T21:03:54.219,2025-09-03T21:41:00
48cf78e5-ecf3-42f7-9285-6e5b1b1e9b69,Distressed Washed Grey Tank,145,0,0,FALSE,2025-10-29T06:14:34.301,2025-10-29T06:26:00
57095022-52c5-494b-b3c8-436a79459c15,RUSTIC | Vintage Pulse,144,0,0,FALSE,2025-09-25T12:49:15.953,2025-09-25T18:02:00
6cf1236a-c104-4769-9656-80b3bc70e772,Classic Hair Tie,144,0,0,FALSE,2025-09-06T22:33:54.343,2025-09-06T23:14:00
416d347f-34c7-43ac-8f69-b5971f4a34c3,SNAKE CHAIN (GOLD),144,0,0,FALSE,2025-09-10T07:12:08.633,2025-09-10T07:16:00
1952e933-c9f7-4eae-b3ad-326070157632,"DIY Jain Sushi Kit – Authentic Japanese Experience, 100% Vegetarian",142,0,0,FALSE,2025-10-06T12:49:28.425,2025-10-06T12:54:00
b5697945-37ba-42a9-b181-db0b3d4c412c,CARBON | Forged Earth,141,0,0,FALSE,2025-09-29T12:02:20.78,2025-09-29T12:24:00
6e6092c8-6aef-46f7-b537-4b49214e3e82,Golden Bloom Candle Holder Set - Handcrafted Diwali Elegance,137,0,1,FALSE,2025-10-06T16:14:24.982,2025-10-06T16:19:00
0231c8c9-6def-49cb-ad3c-f432d209ce15,OVAL RING - 18K GOLD-PLATED,137,0,0,FALSE,2025-09-03T21:03:54.219,2025-09-03T21:16:00
7a386248-2887-48fd-b939-1dd3e4c38da5,Strobe Dual Handle Bag - Red,137,0,0,FALSE,2025-08-15T10:03:53.84,2025-08-17T07:49:00
3abc8520-9125-4989-94e6-48e11ab1dc41,KANTHA INDIGO HOODIE,136,0,0,FALSE,2025-09-17T20:58:12.351,2025-09-19T05:53:00
60c0b0ce-6049-49bc-a5b9-d1f43f25a80f,The Tokio table lamp,135,0,1,FALSE,2025-09-05T16:24:52.232,2025-09-05T20:12:00
4fcdec7f-b95a-4cd8-8840-a1a8523b306f,PureFlow Diwali Sleep Bundle - Fall Asleep in 5 Minutes,133,0,2,FALSE,2025-10-06T13:09:44.953,2025-10-06T13:15:00
1a34806b-bc2a-4a62-b057-583ee1fc7df6,Solid Cotton Blend Oversized Coord Set - Lunar,131,0,0,FALSE,2025-09-06T22:33:54.343,2025-09-06T23:57:00
09c44cde-6e4c-41a4-9d92-3fbac5db4e02,"DIY Jain Korean Tteokbokki Kit - Spicy, Authentic & 100% Vegetarian",131,0,1,FALSE,2025-10-06T12:38:10.82,2025-10-06T12:40:00
f58719af-a139-4e3d-9d1d-5a6846dc45de,DIY Decoupage Shells Kit,129,0,0,FALSE,2025-09-05T16:24:52.232,2025-09-05T16:41:00
63fc9200-4566-48ed-b41b-c941af5d800b,Vortex Optical Illusion B&G Rug,128,0,1,FALSE,2025-09-02T21:13:22.281,2025-09-02T21:56:00
a54661ac-1dca-4a97-9c26-7ad2fd7dc04d,ONYX STONE PENDANT WITH CHAIN (GOLD),128,0,0,FALSE,2025-09-10T07:12:08.633,2025-09-10T18:25:00
caa29adf-3315-4919-aa00-102b8ca85ebd,Dark Veil Full Sleeve - Compression,126,0,2,FALSE,2025-09-21T08:19:56.18,2025-09-21T09:11:00
3262c7d3-d6d7-48a5-906d-0cdd21897de6,Not Just a Rug. It’s a Hello Kitty Statement.,124,0,0,FALSE,2025-09-23T14:41:07.062,2025-09-23T15:00:00
81cccdb8-4109-4600-aa02-dce3960286fd,Droid sipper flask,124,0,0,FALSE,2025-09-17T07:15:56.818,2025-09-17T07:39:00
6ce5b869-4c45-4f8b-9736-cbc93a6a862a,Clothilde,124,0,1,FALSE,2025-09-05T16:24:52.232,2025-09-05T20:22:00
42ef303c-8a38-46e5-a560-6a3960fd4a30,Quartz | Modern Classic,122,0,0,FALSE,2025-09-26T12:54:09.719,2025-09-26T15:48:00
898c15b7-8b63-4544-9e5d-08efd338d707,MESH SHELF,120,0,0,FALSE,2025-09-02T17:03:00.771,2025-09-02T18:31:00
381ed05d-fcd3-48f4-b662-c7facd020533,EXTRUSION VASE - RED,119,0,0,FALSE,2025-09-23T19:54:21.614,2025-09-23T20:24:00
6860fa22-c5d7-47a8-af51-98a11df10688,CUBAN CHAIN (GOLD),118,0,1,FALSE,2025-09-30T17:28:47.546,2025-09-30T17:43:00
d09587c3-b92c-4e92-8378-3353b3895e01,Solid Cotton Blend Oversized Shirt – Frost,118,0,0,FALSE,2025-09-06T22:33:54.343,2025-09-06T23:42:00
c874ba62-619f-476f-a537-225815ccfa4c,Roronoa Zoro One Piece Hand-Tufted Rug,117,0,1,FALSE,2025-10-01T11:20:00.356,2025-10-01T11:28:00
bf6b8c40-c52a-4998-b4b2-c6652095d9f9,Brewski shaker/infuser,117,0,0,FALSE,2025-09-17T07:15:56.818,2025-09-17T07:17:00
b38f18a3-7000-4826-91e4-19ad68d29237,TIDE | Ocean Grain,115,0,0,FALSE,2025-09-25T12:49:15.953,2025-09-25T18:09:00
6dbb8d4b-f022-4f89-8cda-3be754987d44,FeralWalk Oversized Cargo Joggers - Blood Red,114,0,0,FALSE,2025-09-21T08:19:56.18,2025-09-21T08:54:00
24a5842e-0cd1-41e5-b1c2-c3831e69c284,PERSONALISED PUZZLE NECKLACE SET OF 2 - 18K GOLD/WHITE GOLD PLATED,114,0,0,FALSE,2025-10-06T11:58:42.351,2025-10-06T12:18:00
9c8a80fb-a7de-4f69-aaa5-93cf1ece9396,The Pango V2.0 Camera Travel Backpack,114,0,0,FALSE,2025-09-10T18:51:28.843,2025-09-10T19:40:00
94c3facd-d50a-45c8-bc67-7b121fd6c329,AMERICAN EXPRESS CARDS,114,0,1,FALSE,2025-10-30T04:35:57.822,2025-10-30T07:52:00
b914a577-cec7-48b4-854f-a30d627237f5,Pure Driving Bliss Combo,113,0,0,FALSE,2025-10-30T04:35:57.822,2025-10-30T04:57:00
292e7983-716c-49b3-aca1-1e5d0cda5032,Blocks desk & table organiser,112,0,0,FALSE,2025-09-17T20:36:09.444,2025-09-17T20:47:00
5b60cf11-47a5-4652-8da3-6d40034f6de6,Balengiaga x Crocs hardcrocs,111,0,1,FALSE,2025-10-31T21:08:41.162,2025-10-31T21:24:00
3983b860-237e-41c4-b100-296080a1df6f,Travis X Fragment Rug,111,0,0,FALSE,2025-09-02T21:13:22.281,2025-09-02T21:47:00
26187ad1-136c-4fee-a3a3-40dcf358c3d7,FACET Mobile and Tablet Stand - Graphite,110,0,0,FALSE,2025-08-07T10:31:26.89,2025-08-08T17:37:00
16f4e946-e721-494a-b723-e54fc9f804cd,SHADOW | Bold Precision,110,0,0,FALSE,2025-09-30T13:10:34.548,2025-09-30T13:11:00
b0630105-91e3-4965-b6d5-b4ef9740bb9e,The Minimalist Compression - Purple,109,0,1,FALSE,2025-09-21T08:19:56.18,2025-09-21T09:00:00
79017b07-2330-4629-8b27-3bd9eb54a695,STARRY NIGHT BRACELET - 18K GOLD-PLATED,105,0,1,FALSE,2025-10-06T10:49:26.995,2025-10-06T11:02:00
1ce9429a-b3a1-4b71-8cf6-6de58255f8dd,CORDUROY SHACKET,105,0,0,FALSE,2025-09-24T07:22:58.89,2025-09-24T08:41:00
244dad6a-205d-445f-a1a2-ebff0c601c22,Dark Choco Pretzels (30G PACK),104,0,1,FALSE,2025-09-05T16:24:52.232,2025-09-05T20:37:00
53a63431-86c3-47a7-9d90-c631e1960d0e,Embroidery Logo Navy Blue Baseball Cap,104,0,1,FALSE,2025-08-27T20:12:09.662,2025-08-27T20:45:00
8f3b2032-28ad-46ba-a2de-54db918c02e9,FLARE | Bold Spark,103,0,0,FALSE,2025-09-26T12:54:09.719,2025-09-26T16:10:00
7c1ac441-61fa-4076-bc1b-331b95971f78,Nazar Cuff (Gold),103,0,0,FALSE,2025-09-06T22:33:54.343,2025-09-06T23:06:00
193af4d1-0ba0-44f3-8f36-f83891b86705,Loop Dual-Side Mouse Pad in Vegan Leather,103,0,0,FALSE,2025-08-27T21:05:23.937,2025-08-30T12:04:00
8d5de6be-335e-42a7-98b2-50a33e846dc1,FROSTED PRESSING HOOP/CUFF (GOLD NON-PIERCED),101,0,0,FALSE,2025-10-07T14:29:57.243,2025-10-07T14:39:00
a5c70a65-aef5-49af-b70b-3da34bd1b75c,Pillar portable glass bottle,100,0,3,FALSE,2025-09-17T07:15:56.818,2025-09-17T07:51:00
339bc74c-0396-42f1-8969-2472c7fce88a,SUZETTE Travel Pouch (Cacao),100,0,0,FALSE,2025-10-01T21:32:51.871,2025-10-01T22:26:00
dc7bec2e-53db-4380-878e-e5f0a31f6eaf,Nox Table lamp,99,0,1,FALSE,2025-09-05T16:24:52.232,2025-09-05T18:20:00
b777a8e2-6a49-46fd-8338-5237c32ce06f,OCEANIC | Raw Precision,98,0,0,FALSE,2025-09-30T13:10:34.548,2025-09-30T13:33:00
70c19da2-aa12-4978-a6b7-d84975c30dbb,MICRO ROUND BRACELET  (SILVER),96,0,0,FALSE,2025-10-01T05:09:24.654,2025-10-01T06:06:00
88bc4c6d-9380-492a-b8f8-59f09f7c75dd,SUZETTE Travel Pouch (Forest),96,0,0,FALSE,2025-10-01T21:32:51.871,2025-10-01T22:33:00
b8200ba7-c3a7-4ae7-a025-dd6740d1dd01,VECTOR | Mechanical Spirit,95,0,1,FALSE,2025-09-30T13:10:34.548,2025-09-30T13:28:00
96bc9376-8d3e-441d-ac99-8de878412202,Strobe Dual Handle Bag - Denim,94,0,0,FALSE,2025-08-15T10:03:53.84,2025-08-17T07:24:00
c7a289d6-da69-46c6-9fab-ac8018da36fd,Gibbosa Fungus Shelf,94,0,1,FALSE,2025-10-02T10:07:01.544,2025-10-02T10:17:00
acafaebd-3da4-47fb-bdd1-62843c68f111,SHAW Tote Bag (Cacao),93,0,0,FALSE,2025-10-01T21:32:51.871,2025-10-01T22:16:00
a7cc2122-ea5c-40a5-a1fb-c44ddd587162,UpUrFit x Jonty Rhodes Cricket Recovery Kit,90,0,1,FALSE,2025-10-07T10:22:52.466,2025-10-07T10:28:00
85dd34ae-bfb5-41bc-b02d-bfd1c1d8841b,MICRO LINK BRACELET (SILVER),90,0,0,FALSE,2025-11-09T13:11:11.02,2025-11-09T13:46:00
6a9ad061-4bd3-4f8a-b63d-0d04428ed375,THIN CUBAN CHAIN (SILVER),85,0,0,FALSE,2025-10-01T05:09:24.654,2025-10-01T05:30:00
4da74326-dc2f-4d17-baa4-2432309076f5,DUAL | Modern Classic,84,0,0,FALSE,2025-09-26T12:54:09.719,2025-09-26T15:23:00
2eda16b6-db36-464e-a55b-8349cef4c580,Hot & Melt Candle Set,83,0,1,FALSE,2025-10-06T16:31:02.009,2025-10-06T16:31:00
c9e8721d-a43a-4512-8326-c3e676cdcb12,GLACIER | Marble Clarity,81,0,0,FALSE,2025-09-26T12:54:09.719,2025-09-26T15:30:00
4c43ff55-6a9c-44d4-8c3f-6cc72d11608a,MICRO ROUND BRACELET  (GOLD),80,0,0,FALSE,2025-10-01T05:09:24.654,2025-10-01T05:45:00
57ae59d5-6d93-4d4a-b2d6-8f4b24d24b93,ONYX STONE PENDANT WITH CHAIN (SILVER),78,0,0,FALSE,2025-10-01T05:09:24.654,2025-10-01T07:22:00
1e3a2c41-5762-435d-bcdb-58457e741953,Eliso LED Katana | Tanjiro Kamado – Demon Slayer,76,0,0,FALSE,2025-10-29T13:08:49.592,2025-10-29T13:17:00
147e5728-cfd7-4340-8668-6f2cf1514cd7,SHAW Tote Bag (Forest),75,0,0,FALSE,2025-10-01T21:32:51.871,2025-10-01T22:08:00
e0599803-ee1e-498b-883f-e6b019b37dde,SOLACE | Lunar Rhythm,74,0,0,FALSE,2025-09-29T12:02:20.78,2025-09-29T12:07:00
0a396a41-e76a-43ed-a4b9-b0ae5451b32a,NOVA | Timeless Clarity,73,0,0,FALSE,2025-09-30T13:10:34.548,2025-09-30T13:17:00
ac7ffb6c-1f0f-4f2a-9aac-9dae3454f6e2,ROPE BRACELET (GOLD),73,0,2,FALSE,2025-11-09T19:26:52.128,2025-11-09T20:48:00
1bc4ae3c-407a-41e0-a940-29369010377b,Botany,72,0,0,FALSE,2025-11-07T19:05:41.271,2025-11-07T20:05:00
e7181cfb-d734-4273-9525-2ca4782941b4,DRIFT | Casual Precision,71,0,0,FALSE,2025-09-29T12:02:20.78,2025-09-29T12:13:00
1f51d144-426e-43b0-bf71-6376a688a329,Astoria,70,0,0,FALSE,2025-11-07T20:27:20.281,2025-11-07T20:35:00
3df3b54f-9b37-4518-a43c-60e95c6a35a8,MICRO PULSE BRACELET (GOLD),70,0,0,FALSE,2025-11-09T13:11:11.02,2025-11-09T13:37:00
3c93df1f-3523-4ee5-a3ef-f4a630bddd12,SHAW Tote Bag,69,0,0,FALSE,2025-10-01T21:32:51.871,2025-10-01T22:00:00
f5f82135-4928-4a7c-a54b-9cc866fa13df,SQUAT PRO S1 – Flat Sole Powerlifting Squat Shoes for Deep Stability (Dusk Pink),67,0,0,FALSE,2025-11-10T19:33:39.23,2025-11-10T20:22:00
e9b68604-079b-424d-b07f-1bfded6e137c,Recovery Duo - Cryo Gel + Epsom Salts Body Wash,66,0,2,FALSE,2025-10-07T10:05:33.445,2025-10-07T10:14:00
682ad3e9-fd7e-410d-ac64-3e8a905e8403,Deep Sleep Mask by PureFlow,66,0,0,FALSE,2025-10-06T16:03:17.013,2025-10-06T16:10:00
b949b26a-6f32-4113-ba9b-32544ead47b2,M4 Shell Ejecting Dart Gun,66,0,0,FALSE,2025-10-30T04:35:57.822,2025-10-30T08:07:00
00a6ed5d-98e7-472e-a8c4-21583c10aaf5,Nora Vegan Leather Embroidered Sling Bag - Black,65,0,1,FALSE,2025-11-04T20:17:15.435,2025-11-04T21:55:00
b7e2a305-0b04-443d-b2ef-0514fe851be1,Lion's Mane Shroom Coffee,65,0,0,FALSE,2025-10-31T22:14:02.625,2025-10-31T22:24:00
832d9616-1487-4929-89c8-253dd4b9b5ee,Soulshoe is White,64,0,0,FALSE,2025-11-12T20:23:10.312,2025-11-12T20:54:00
9b1e3b5b-c9e6-4a71-9ddf-c9dc85d7df84,JellyGlow Lamp,63,0,0,FALSE,2025-10-29T12:01:12.06,2025-10-29T12:05:00
5f9b5755-4eb4-4ef8-91dd-157209db81e3,CTRL+P LOGO HOODIE,62,0,0,FALSE,2025-11-16T19:15:54.619,2025-11-16T19:55:00
fab2c676-57c7-49fb-a6e2-38ecd86b1589,PEARL HALF & HALF BRACELET (SILVER),62,0,0,FALSE,2025-11-09T15:58:18.758,2025-11-09T16:25:00
500af3fd-5ae8-4e09-adbd-e12f34e9c5f8,STORM | Grey Force,61,0,0,FALSE,2025-09-29T12:02:20.78,2025-09-29T12:03:00
a4d304c9-4d58-4cf6-a56d-5a770841c627,Red Wine - Barrel Aged Coffee,60,0,0,FALSE,2025-10-31T22:14:02.625,2025-10-31T23:45:00
85ecc861-9152-4606-94e2-2af06b741f26,CUBAN CHAIN (SILVER),59,0,0,FALSE,2025-09-30T17:28:47.546,2025-09-30T18:05:00
754324ed-9b08-4089-9cbe-1a4beaa04dfd,"Whey91 Cookies & Cream Protein Bar, 20g Protein & 5g Fibre (Pack of 6 bars)",59,0,0,FALSE,2025-10-29T08:17:13.313,2025-10-29T08:19:00
750286eb-308f-48e3-b2b2-f7a7026e50e2,Crystal Slider Watch,58,0,0,FALSE,2025-11-08T11:14:45.646,2025-11-08T12:55:00
a837014c-3fe3-47b5-93ec-8f71d0e6ea4c,CUSTOM NATIONAL HIGHWAY SIGN - AESTHETIC ROAD SIGNS,58,0,0,FALSE,2025-11-13T19:06:09.003,2025-11-13T19:34:00
575b7795-d1a1-4416-a8dc-459f6bd1219a,TOTE-ALLY BAG,58,0,0,FALSE,2025-09-23T19:54:21.614,2025-09-23T20:37:00
52ad03c0-4c24-4747-b2ac-c166d4bc8f70,ROCKSTA Y2K JERSEY,58,0,0,FALSE,2025-10-30T04:35:57.822,2025-10-30T06:58:00
a068c8e5-d09c-4e23-a05e-49db3073e64b,Daily Fiber | Vanilla Berry Flavour,54,0,0,FALSE,2025-11-07T21:49:07.692,2025-11-07T22:02:00
5b7a1f23-ae30-48bd-90c2-426761e22aed,Aurora Vegan Leather Sling,53,0,0,FALSE,2025-11-04T20:17:15.435,2025-11-04T21:34:00
0eae5e9e-d804-4bf9-aee4-e3d70d83bc93,Ajax Vegan Leather Duffle Bag - Beige,52,0,0,FALSE,2025-11-04T20:17:15.435,2025-11-08T10:49:00
c198b188-a9b0-452e-9887-7a643ba49915,RICH MAN CROP TEE,52,0,3,FALSE,2025-08-31T16:56:53.296,2025-08-31T18:25:00
b140955e-c3a2-479c-999d-caf54f986eb3,Chocolate 25g Plant Protein - Pack of 1kg - Sport,52,0,0,FALSE,2025-11-12T14:25:45.185,2025-11-12T14:36:00
749db0dd-3127-445b-a97d-debf669ab826,Wave Bookshelf,51,0,0,FALSE,2025-11-01T00:05:01.266,2025-11-01T01:12:00
a3d14b44-982f-4569-a618-6d6c9266214c,MICRO BOX CHAIN (SILVER),51,0,0,FALSE,2025-11-09T15:07:06.768,2025-11-09T15:15:00
